ctime,openid,helloid,song,level
2018-01-26,oVdz50xOQ-R-k9JcTrbnjWOZ4KsY,0,断桥残雪,8
2018-01-26,oVdz50y0gUHWOQsryBf8M7Ye4B0I,0,广岛之恋,1
2018-01-26,oVdz50yI5YnOdOfAp1kJ5niHOMNQ,0,追光者,4
2018-01-26,oVdz5057f82caHFG_vHYvktIoKCs,0,最后一个情人,1
2018-01-26,0,18050878,盛夏的果实,14
2018-01-26,oVdz50y0gUHWOQsryBf8M7Ye4B0I,0,一个人的寂寞两个人的错,1
2018-01-26,0,17599921,冬季到台北来看雨,8
2018-01-26,oVdz505YL_NF79zIXxojNr2RsXt8,0,白龙马,1
2018-01-26,oVdz50yI5YnOdOfAp1kJ5niHOMNQ,0,唯一,4
2018-01-26,oVdz50y0gUHWOQsryBf8M7Ye4B0I,0,犯错,1
2018-01-26,oVdz504B0grTktgcBPCP03AwmO3k,0,知足,4
2018-01-26,oVdz504wKVJ6N7UF1Tcy2wWgF-Xw,0,天下,7
2018-01-26,0,18050878,你的眼神,6
2018-01-26,0,18081513,童话镇,11
2018-01-26,oVdz50yR1f3cj_G60VnbUUJL_u74,0,暗香,1
2018-01-26,oVdz50-ZSBI01epHhsdwks4v5xDU,0,猪之歌,4
2018-01-26,oVdz5057f82caHFG_vHYvktIoKCs,0,找一个可以喝醉的理由,1
2018-01-26,oVdz50zrmbCD2cJsYaIlWU_kYXvo,0,十年,1
2018-01-26,oVdz50_PhJEkj0ZFaplmQJrOtE5c,0,至少还有你,9
2018-01-26,oVdz50977Eo57sF_QIH9X70XLFCU,0,过火,4
2018-01-26,oVdz50y0gUHWOQsryBf8M7Ye4B0I,0,被伤过的心还可以爱谁,1
2018-01-26,oVdz504E3-ue1nGT-yblCSi2RHSg,0,故事的角色,1
2018-01-26,oVdz504B0grTktgcBPCP03AwmO3k,0,我不愿让你一个人,3
2018-01-26,oVdz50yR1f3cj_G60VnbUUJL_u74,0,断点,3
2018-01-26,0,17599921,时间煮雨,4
2018-01-26,oVdz504wKVJ6N7UF1Tcy2wWgF-Xw,0,天使的翅膀,1
2018-01-26,oVdz5040cCc8pTOkp9wBoxyhf2qo,0,是非题,1
2018-01-26,oVdz50yR1f3cj_G60VnbUUJL_u74,0,爱很简单,1
2018-01-26,oVdz50zJT2-lBpazJ03N3-04B-nI,0,独家记忆,7
2018-01-26,oVdz5057f82caHFG_vHYvktIoKCs,0,等一分钟,1
2018-01-26,oVdz508asnoBjOY_gsbqRzmUx-8k,0,有点甜,6
2018-01-26,oVdz505YL_NF79zIXxojNr2RsXt8,0,爱上幼儿园,1
2018-01-26,oVdz50yR1f3cj_G60VnbUUJL_u74,0,春泥,2
2018-01-26,oVdz5057f82caHFG_vHYvktIoKCs,0,绿岛小夜曲,1
2018-01-26,oVdz50_PhJEkj0ZFaplmQJrOtE5c,0,女人花,3
2018-01-26,oVdz50-ZSBI01epHhsdwks4v5xDU,0,突然的自我,5
2018-01-26,oVdz50-Jkm_kA0pqdNXuy1Ya80k4,0,追光者,3
2018-01-26,oVdz504B0grTktgcBPCP03AwmO3k,0,祝我生日快乐,2
2018-01-26,oVdz5040cCc8pTOkp9wBoxyhf2qo,0,那些花儿,5
2018-01-26,oVdz505YL_NF79zIXxojNr2RsXt8,0,世上只有妈妈好,1
2018-01-26,oVdz503RdO96pVJMOwVMV4JeYIP0,0,被伤过的心还可以爱谁,1
2018-01-26,oVdz50_PhJEkj0ZFaplmQJrOtE5c,0,知心爱人,4
2018-01-26,0,17963175,倒带,3
2018-01-26,oVdz50-Jkm_kA0pqdNXuy1Ya80k4,0,你就不要想起我,3
2018-01-26,oVdz508asnoBjOY_gsbqRzmUx-8k,0,亲爱的那不是爱情,7
2018-01-26,oVdz50_PhJEkj0ZFaplmQJrOtE5c,0,后来,1
2018-01-26,oVdz505YL_NF79zIXxojNr2RsXt8,0,好爸爸坏爸爸,1
2018-01-26,0,17963175,最炫民族风,1
2018-01-26,oVdz504DO_EQ8I4cB1SDqpEGgs4s,0,滚滚长江东逝水,2
2018-01-26,oVdz50977Eo57sF_QIH9X70XLFCU,0,倒带,7
2018-01-26,0,17963175,两只老虎,1
2018-01-26,oVdz5040cCc8pTOkp9wBoxyhf2qo,0,最初的梦想,3
2018-01-26,oVdz503RdO96pVJMOwVMV4JeYIP0,0,天下,1
2018-01-26,oVdz50-Jkm_kA0pqdNXuy1Ya80k4,0,小情歌,5
2018-01-26,0,17969323,传闻,1
2018-01-26,oVdz5085OIBMIcJTAuJZCqF1w8Vo,0,我的好兄弟,1
2018-01-26,oVdz50zJT2-lBpazJ03N3-04B-nI,0,淘汰,1
2018-01-26,0,17599921,我知道你很难过,2
2018-01-26,0,18081995,我可以抱你吗,4
2018-01-26,oVdz505YL_NF79zIXxojNr2RsXt8,0,甜蜜蜜,1
2018-01-26,oVdz5030VpEthhq3XXU8KN5Q5P2E,0,棠梨煎雪,11
2018-01-26,0,17599921,大城大事,1
2018-01-26,0,17963175,两只老虎,1
2018-01-26,oVdz50_PhJEkj0ZFaplmQJrOtE5c,0,启程,3
2018-01-26,oVdz508asnoBjOY_gsbqRzmUx-8k,0,好心分手,1
2018-01-26,oVdz500nHv4MCIBtGzzuiQ5iu7i4,0,淘汰,1
2018-01-26,oVdz50yI5YnOdOfAp1kJ5niHOMNQ,0,小酒窝,6
2018-01-26,oVdz50yR1f3cj_G60VnbUUJL_u74,0,成都,14
2018-01-26,oVdz50whpwRrfc8jXoj0VF4nur_I,0,AMANI,1
2018-01-26,oVdz503RdO96pVJMOwVMV4JeYIP0,0,最初的梦想,1
2018-01-26,0,18081995,不得不爱,8
2018-01-26,oVdz50zrmbCD2cJsYaIlWU_kYXvo,0,海绵宝宝,8
2018-01-26,oVdz50zrmbCD2cJsYaIlWU_kYXvo,0,海绵宝宝,8
2018-01-26,oVdz50_FDtV4jZb8o4FhQeKgEECo,0,恋人未满,1
2018-01-26,oVdz5040cCc8pTOkp9wBoxyhf2qo,0,画心,5
2018-01-26,oVdz503RdO96pVJMOwVMV4JeYIP0,0,最初的梦想,1
2018-01-26,oVdz50zJT2-lBpazJ03N3-04B-nI,0,彩虹,6
2018-01-26,oVdz5023cok1PL9qb8MBT-68cw34,0,追光者,3
2018-01-26,0,17963175,两只老虎,1
2018-01-26,oVdz50-Jkm_kA0pqdNXuy1Ya80k4,0,后来,1
2018-01-26,0,17599921,少女的祈祷,11
2018-01-26,oVdz50zrmbCD2cJsYaIlWU_kYXvo,0,和你一样,1
2018-01-26,oVdz504wKVJ6N7UF1Tcy2wWgF-Xw,0,越单纯越幸福,9
2018-01-26,0,18081995,我是一只小小鸟,3
2018-01-26,oVdz50_PhJEkj0ZFaplmQJrOtE5c,0,说爱我,4
2018-01-26,oVdz50zJT2-lBpazJ03N3-04B-nI,0,晴天,4
2018-01-26,oVdz500nHv4MCIBtGzzuiQ5iu7i4,0,后退,1
2018-01-26,oVdz508asnoBjOY_gsbqRzmUx-8k,0,海阔天空,1
2018-01-26,0,18081995,爱,6
2018-01-26,oVdz5040cCc8pTOkp9wBoxyhf2qo,0,我怀念的,2
2018-01-26,oVdz50_FDtV4jZb8o4FhQeKgEECo,0,心跳,1
2018-01-26,oVdz5030VpEthhq3XXU8KN5Q5P2E,0,贝加尔湖畔-我是歌手第三季,1
2018-01-26,oVdz5040cCc8pTOkp9wBoxyhf2qo,0,那些你很冒险的梦,1
2018-01-26,oVdz50yR1f3cj_G60VnbUUJL_u74,0,十年,4
2018-01-26,oVdz50whpwRrfc8jXoj0VF4nur_I,0,男孩,1
2018-01-26,oVdz50y208hqeNLyMmUg5nqvdR5I,0,女人花,5
2018-01-26,0,18081995,荷塘月色,3
2018-01-26,oVdz507_j69v9--P3yFu_SGa3AQM,0,黑色狂迷,1
2018-01-26,oVdz50yR1f3cj_G60VnbUUJL_u74,0,等你爱我,1
2018-01-26,oVdz50_FDtV4jZb8o4FhQeKgEECo,0,爱的就是你,1
2018-01-26,0,18081995,北极星的眼泪,3
2018-01-26,oVdz50_PhJEkj0ZFaplmQJrOtE5c,0,痴心绝对,10
2018-01-26,oVdz50yR1f3cj_G60VnbUUJL_u74,0,K歌之王,1
2018-01-26,oVdz50zJT2-lBpazJ03N3-04B-nI,0,爱情转移,13
2018-01-26,oVdz504DO_EQ8I4cB1SDqpEGgs4s,0,旅,1
2018-01-26,0,17599921,独角戏,9
2018-01-26,oVdz5040cCc8pTOkp9wBoxyhf2qo,0,她说,1
2018-01-26,oVdz508asnoBjOY_gsbqRzmUx-8k,0,专属天使,2
2018-01-26,oVdz501uAWLQOUbpbIIeqoh8kyR0,0,嗑儿,1
2018-01-26,oVdz50yR1f3cj_G60VnbUUJL_u74,0,情书,3
2018-01-26,oVdz50_PhJEkj0ZFaplmQJrOtE5c,0,问,3
2018-01-26,0,18097881,小城大事,1
2018-01-26,oVdz507_j69v9--P3yFu_SGa3AQM,0,黑色狂迷,5
2018-01-26,0,18081995,可惜不是你,4
2018-01-26,oVdz50_FDtV4jZb8o4FhQeKgEECo,0,心中的日月,9
2018-01-26,oVdz50y208hqeNLyMmUg5nqvdR5I,0,咏春,10
2018-01-26,oVdz50zJT2-lBpazJ03N3-04B-nI,0,醉赤壁,1
2018-01-26,oVdz50whpwRrfc8jXoj0VF4nur_I,0,男孩,1
2018-01-26,oVdz50yR1f3cj_G60VnbUUJL_u74,0,情网,1
2018-01-26,oVdz50_PhJEkj0ZFaplmQJrOtE5c,0,你是我的眼,2
2018-01-26,0,18081995,断点,10
2018-01-26,oVdz507_j69v9--P3yFu_SGa3AQM,0,冷雨夜,4
2018-01-26,0,18097881,可惜我是水瓶座,3
2018-01-26,oVdz50zJT2-lBpazJ03N3-04B-nI,0,修炼爱情,7
2018-01-26,0,18081995,盛夏的果实,4
2018-01-26,oVdz5057f82caHFG_vHYvktIoKCs,0,船歌,1
2018-01-26,oVdz5023cok1PL9qb8MBT-68cw34,0,追光者,4
2018-01-26,0,18081995,挪威的森林,1
2018-01-26,oVdz5030VpEthhq3XXU8KN5Q5P2E,0,身骑白马,1
2018-01-26,oVdz5057f82caHFG_vHYvktIoKCs,0,绿岛小夜曲,1
2018-01-26,oVdz502FAIl-ef6LVHzwO4UiU7DA,0,萤火虫,1
2018-01-26,oVdz50_PhJEkj0ZFaplmQJrOtE5c,0,我只在乎你,7
2018-01-26,0,16582924,恋爱大过天,2
2018-01-26,oVdz50whpwRrfc8jXoj0VF4nur_I,0,男孩,1
2018-01-26,oVdz5009Yz3vhzjPG3-UlnsnzEcU,0,好心分手,1
2018-01-26,oVdz501uAWLQOUbpbIIeqoh8kyR0,0,宁舍一顿饭不舍二人转,7
2018-01-26,oVdz504DO_EQ8I4cB1SDqpEGgs4s,0,童年,1
2018-01-26,0,17599921,酒干倘卖无,1
2018-01-26,0,18097881,钟无艳,4
2018-01-26,oVdz50_PhJEkj0ZFaplmQJrOtE5c,0,爱转角,7
2018-01-26,oVdz50y208hqeNLyMmUg5nqvdR5I,0,默,5
2018-01-26,oVdz5009Yz3vhzjPG3-UlnsnzEcU,0,隐形的翅膀,2
2018-01-26,oVdz5023cok1PL9qb8MBT-68cw34,0,带你去旅行,9
2018-01-26,oVdz504DO_EQ8I4cB1SDqpEGgs4s,0,童年,1
2018-01-26,oVdz502DGWDhOc1v10WufbUsX2KU,0,灰色头像,1
2018-01-26,oVdz50y208hqeNLyMmUg5nqvdR5I,0,窗外,1
2018-01-26,0,16582924,笔记,1
2018-01-26,0,18081995,我知道,5
2018-01-26,oVdz504ekNotaMftoj3WdSoutvoA,0,约定,2
2018-01-26,oVdz502Hf5gTorJnKDsYnpoAfn9U,0,崇拜,4
2018-01-26,oVdz5009Yz3vhzjPG3-UlnsnzEcU,0,童话,2
2018-01-26,oVdz50y208hqeNLyMmUg5nqvdR5I,0,神话,1
2018-01-26,oVdz50_PhJEkj0ZFaplmQJrOtE5c,0,七情六欲,3
2018-01-26,oVdz50wXbnIYkWOBG-rnUEMby8oM,0,一人饮酒醉,1
2018-01-26,0,18097881,空窗,10
2018-01-26,oVdz50y208hqeNLyMmUg5nqvdR5I,0,天路,1
2018-01-26,0,18088633,苦恋,2
2018-01-26,oVdz501uAWLQOUbpbIIeqoh8kyR0,0,醉赤壁,4
2018-01-26,oVdz50_PhJEkj0ZFaplmQJrOtE5c,0,为爱痴狂,1
2018-01-26,oVdz50zXlPncv4PVrVdHy81jS2IU,0,王妃,1
2018-01-26,oVdz5009Yz3vhzjPG3-UlnsnzEcU,0,有何不可,3
2018-01-26,0,18081995,不想长大,11
2018-01-26,oVdz507N_DvnhA9R0gs1jW1pFPzs,0,妈妈格桑拉,1
2018-01-26,0,18081632,我的好兄弟,1
2018-01-26,oVdz502DGWDhOc1v10WufbUsX2KU,0,小酒窝,6
2018-01-26,oVdz507N_DvnhA9R0gs1jW1pFPzs,0,妈妈格桑拉,1
2018-01-26,oVdz5023cok1PL9qb8MBT-68cw34,0,十年,5
2018-01-26,0,18081632,你是我的眼,1
2018-01-26,oVdz5009Yz3vhzjPG3-UlnsnzEcU,0,简单爱,2
2018-01-26,0,18081995,左边,7
2018-01-26,0,16582924,蜗牛,2
2018-01-26,0,18097881,龙文,1
2018-01-26,oVdz504ekNotaMftoj3WdSoutvoA,0,时间煮雨,1
2018-01-26,oVdz507N_DvnhA9R0gs1jW1pFPzs,0,天之大,1
2018-01-26,oVdz50zXlPncv4PVrVdHy81jS2IU,0,不再犹豫,1
2018-01-26,oVdz502DGWDhOc1v10WufbUsX2KU,0,素颜,9
2018-01-26,oVdz508dLkuZQdiI6FoBKYX7-HD4,0,你是我的眼,3
2018-01-26,oVdz5009Yz3vhzjPG3-UlnsnzEcU,0,暖暖,1
2018-01-26,oVdz501uAWLQOUbpbIIeqoh8kyR0,0,知音,1
2018-01-26,oVdz5023cok1PL9qb8MBT-68cw34,0,虹之间,7
2018-01-26,0,16582924,冬天的秘密,1
2018-01-26,oVdz502DGWDhOc1v10WufbUsX2KU,0,最炫民族风,1
2018-01-26,oVdz508dLkuZQdiI6FoBKYX7-HD4,0,伤,1
2018-01-26,oVdz502FAIl-ef6LVHzwO4UiU7DA,0,蓝精灵,1
2018-01-26,oVdz503-iEcQS3AZwpl3H4_uYW_k,0,彩虹,4
2018-01-26,oVdz502Hf5gTorJnKDsYnpoAfn9U,0,酷爱,9
2018-01-26,oVdz504DO_EQ8I4cB1SDqpEGgs4s,0,她的背影,4
2018-01-26,oVdz50wXbnIYkWOBG-rnUEMby8oM,0,讲不出再见,3
2018-01-26,oVdz508asnoBjOY_gsbqRzmUx-8k,0,生如夏花-我是歌手第三季,13
2018-01-26,oVdz50wXbnIYkWOBG-rnUEMby8oM,0,讲不出再见,1
2018-01-26,oVdz50xt9FS0loKIMfVmwbaQBYco,0,后青春期的诗,1
2018-01-26,oVdz502Hf5gTorJnKDsYnpoAfn9U,0,好心分手,4
2018-01-26,oVdz504wKVJ6N7UF1Tcy2wWgF-Xw,0,下个路口见,2
2018-01-26,oVdz502DGWDhOc1v10WufbUsX2KU,0,有点甜,8
2018-01-26,oVdz50xt9FS0loKIMfVmwbaQBYco,0,洗衣机,1
2018-01-26,oVdz502FAIl-ef6LVHzwO4UiU7DA,0,葫芦娃,1
2018-01-26,0,16582924,我要的飞翔,1
2018-01-26,oVdz508dLkuZQdiI6FoBKYX7-HD4,0,水手,13
2018-01-26,oVdz5023cok1PL9qb8MBT-68cw34,0,成都,3
2018-01-26,oVdz503-iEcQS3AZwpl3H4_uYW_k,0,我爱他,8
2018-01-26,oVdz503-iEcQS3AZwpl3H4_uYW_k,0,我爱他,8
2018-01-26,oVdz504DO_EQ8I4cB1SDqpEGgs4s,0,她的背影,6
2018-01-26,oVdz508dLkuZQdiI6FoBKYX7-HD4,0,水手,1
2018-01-26,0,18088633,过火,7
2018-01-26,oVdz504XIT_YAk4tRO5d0vyohqPg,0,在人间,1
2018-01-26,oVdz508PZqI9ctI5Gkse5sPOvA7w,0,浮夸,4
2018-01-26,oVdz502FAIl-ef6LVHzwO4UiU7DA,0,我不想想你,1
2018-01-26,0,12041296,你是我的眼,11
2018-01-26,0,18088633,你是我的眼,1
2018-01-26,0,17599921,成全,4
2018-01-26,oVdz504wKVJ6N7UF1Tcy2wWgF-Xw,0,奇迹再现,9
2018-01-26,oVdz502Hf5gTorJnKDsYnpoAfn9U,0,习惯就好,6
2018-01-26,0,18081995,隐形的翅膀,13
2018-01-26,oVdz504DO_EQ8I4cB1SDqpEGgs4s,0,我的未来不是梦,1
2018-01-26,oVdz507vj7H_pMoYUt-mqkb3OO0Q,0,演员,5
2018-01-26,oVdz50xt9FS0loKIMfVmwbaQBYco,0,如烟,2
2018-01-26,oVdz508asnoBjOY_gsbqRzmUx-8k,0,不分手的恋爱,11
2018-01-26,0,16582924,梦伴,5
2018-01-26,oVdz505QBon249TrIdEAP5H_eVAw,0,你是我的眼,1
2018-01-26,0,18088633,一个人的寂寞两个人的错,7
2018-01-26,oVdz5023cok1PL9qb8MBT-68cw34,0,十年,7
2018-01-26,0,17599921,讲不出声,3
2018-01-26,oVdz505QBon249TrIdEAP5H_eVAw,0,没那么简单,3
2018-01-26,0,16582924,寂寞沙洲冷,2
2018-01-26,oVdz504wKVJ6N7UF1Tcy2wWgF-Xw,0,天后,9
2018-01-26,oVdz502FAIl-ef6LVHzwO4UiU7DA,0,小鸡小鸡,2
2018-01-26,0,18081995,盛夏的果实,12
2018-01-26,oVdz505QBon249TrIdEAP5H_eVAw,0,没那么简单,3
2018-01-26,oVdz502Hf5gTorJnKDsYnpoAfn9U,0,挪威的森林,2
2018-01-26,0,18088633,大约在冬季,3
2018-01-26,oVdz507lGKenuQdLQLLyCmDm4pjw,0,后来,2
2018-01-26,oVdz500frGhaTX3l2bqJl82rVAO8,0,离歌,1
2018-01-26,oVdz505QBon249TrIdEAP5H_eVAw,0,离歌,2
2018-01-26,oVdz5023cok1PL9qb8MBT-68cw34,0,带你去旅行,10
2018-01-26,0,16582924,洋葱,2
2018-01-26,0,17599921,无心害你,8
2018-01-26,oVdz503-iEcQS3AZwpl3H4_uYW_k,0,80000!,1
2018-01-26,oVdz508PZqI9ctI5Gkse5sPOvA7w,0,80000!,2
2018-01-26,oVdz504DO_EQ8I4cB1SDqpEGgs4s,0,从头再来,4
2018-01-26,0,18081995,爱,6
2018-01-26,0,18088633,对不起我爱你,1
2018-01-26,oVdz50-klG0ScdQg9Y0GK6V-1pFk,0,和你在一起,3
2018-01-26,oVdz504DO_EQ8I4cB1SDqpEGgs4s,0,皇后大道东,2
2018-01-26,oVdz507lGKenuQdLQLLyCmDm4pjw,0,梦醒时分,3
2018-01-26,0,16582924,猜不透,2
2018-01-26,oVdz503wCYJKaxIABYxCMq6cU410,0,彩虹,1
2018-01-26,oVdz505QBon249TrIdEAP5H_eVAw,0,类似爱情,12
2018-01-26,oVdz50x8gs1lTcSJffVYYyg7YhCA,0,July,1
2018-01-26,oVdz506Bk5Onp3CDhfRImD41T69w,0,后来,1
2018-01-26,0,17599921,我们的爱,6
2018-01-26,oVdz506aXOZTPI5P07mkXfkTHhxs,0,十年,2
2018-01-26,0,16582924,我爱他,4
2018-01-26,oVdz505QBon249TrIdEAP5H_eVAw,0,你是我的眼,1
2018-01-26,0,18088633,单身情歌,6
2018-01-26,oVdz505QBon249TrIdEAP5H_eVAw,0,没那么简单,1
2018-01-26,oVdz50xt9FS0loKIMfVmwbaQBYco,0,知足,3
2018-01-26,0,18081995,广岛之恋,13
2018-01-26,oVdz504DO_EQ8I4cB1SDqpEGgs4s,0,狼,2
2018-01-26,oVdz5023cok1PL9qb8MBT-68cw34,0,追光者,5
2018-01-26,oVdz505QBon249TrIdEAP5H_eVAw,0,你是我的眼,2
2018-01-26,0,18081995,忽然之间,2
2018-01-26,0,17599921,冬之恋情,8
2018-01-26,oVdz505QBon249TrIdEAP5H_eVAw,0,没那么简单,1
2018-01-26,oVdz504wKVJ6N7UF1Tcy2wWgF-Xw,0,年少有你,1
2018-01-26,0,16582924,拾忆,1
2018-01-26,0,18088633,爱如潮水,1
2018-01-26,oVdz508PZqI9ctI5Gkse5sPOvA7w,0,可惜我是水瓶座,6
2018-01-26,oVdz508FwHdt0WsVLy-ngCtkDMfs,0,放不低,3
2018-01-26,oVdz5057f82caHFG_vHYvktIoKCs,0,鼓浪屿,1
2018-01-26,0,16582924,星空物语,1
2018-01-26,0,18081995,他不爱我,4
2018-01-26,oVdz506aXOZTPI5P07mkXfkTHhxs,0,当,3
2018-01-26,oVdz5057f82caHFG_vHYvktIoKCs,0,恭喜你,1
2018-01-26,oVdz504DO_EQ8I4cB1SDqpEGgs4s,0,花祭,1
2018-01-26,oVdz500frGhaTX3l2bqJl82rVAO8,0,蒲公英的约定,2
2018-01-26,oVdz50-EGMBXxGeetR_Nng5DX5vg,0,我是一只小小鸟,10
2018-01-26,oVdz5057f82caHFG_vHYvktIoKCs,0,祝婚歌,1
2018-01-26,oVdz504DO_EQ8I4cB1SDqpEGgs4s,0,原来的我,1
2018-01-26,0,17599921,你怎么说,5
2018-01-26,0,18081995,好心分手,2
2018-01-26,oVdz505QBon249TrIdEAP5H_eVAw,0,没那么简单,6
2018-01-26,oVdz508PZqI9ctI5Gkse5sPOvA7w,0,最冷一天,4
2018-01-26,oVdz50_k5gaxT3shtcZZqN7P8cSw,0,雨一直下,1
2018-01-26,oVdz506aXOZTPI5P07mkXfkTHhxs,0,一个像夏天一个像秋天,1
2018-01-26,oVdz506Bk5Onp3CDhfRImD41T69w,0,我要你,2
2018-01-26,oVdz504DO_EQ8I4cB1SDqpEGgs4s,0,大约在冬季,1
2018-01-26,oVdz50_k5gaxT3shtcZZqN7P8cSw,0,替身,1
2018-01-26,0,18081995,冰雨,3
2018-01-26,0,16582924,让我为你唱首歌,1
2018-01-26,0,18088633,千千阙歌,7
2018-01-26,oVdz50wANQHKeK9mhByS4CLH15Cg,0,晴天,6
2018-01-26,oVdz504iNZx8EzmFs5bokqs9x-Lo,0,画心,6
2018-01-26,oVdz503wCYJKaxIABYxCMq6cU410,0,朋友,7
2018-01-26,oVdz50x8gs1lTcSJffVYYyg7YhCA,0,我的天空,10
2018-01-26,0,17599921,千言万语,7
2018-01-26,oVdz505QBon249TrIdEAP5H_eVAw,0,过火,4
2018-01-26,oVdz50xt9FS0loKIMfVmwbaQBYco,0,泡沫,1
2018-01-26,oVdz508PZqI9ctI5Gkse5sPOvA7w,0,喜帖街,8
2018-01-26,oVdz50x8gs1lTcSJffVYYyg7YhCA,0,Sheeran Of You,1
2018-01-26,0,18081995,朋友,12
2018-01-26,oVdz503wCYJKaxIABYxCMq6cU410,0,刚好遇见你,5
2018-01-26,oVdz504DO_EQ8I4cB1SDqpEGgs4s,0,外面的世界,1
2018-01-26,oVdz508FwHdt0WsVLy-ngCtkDMfs,0,死性不改,8
2018-01-26,0,16582924,小乌龟,1
2018-01-26,oVdz506Bk5Onp3CDhfRImD41T69w,0,泡沫,1
2018-01-26,0,16582924,北极星的眼泪,1
2018-01-26,0,18088633,包容,8
2018-01-26,oVdz505QBon249TrIdEAP5H_eVAw,0,离歌,2
2018-01-26,oVdz504DO_EQ8I4cB1SDqpEGgs4s,0,一场游戏一场梦,3
2018-01-26,oVdz508asnoBjOY_gsbqRzmUx-8k,0,暗涌,8
2018-01-26,0,16582924,王子,1
2018-01-26,oVdz509NSeSwaNZ9d0uO-gq-Ak5A,0,远走高飞,1
2018-01-26,0,18081995,梦醒时分,9
2018-01-26,oVdz503XX-TSoO9uC-mYVmOeZvX0,0,我的好兄弟,3
2018-01-26,oVdz50wANQHKeK9mhByS4CLH15Cg,0,当你,12
2018-01-26,oVdz50x8gs1lTcSJffVYYyg7YhCA,0,九九八十一,5
2018-01-26,oVdz506Bk5Onp3CDhfRImD41T69w,0,龙卷风,6
2018-01-26,oVdz50_k5gaxT3shtcZZqN7P8cSw,0,每天爱你多一些,1
2018-01-26,0,18088633,下定决心忘记你,8
2018-01-26,oVdz503XX-TSoO9uC-mYVmOeZvX0,0,童话,4
2018-01-26,oVdz505QBon249TrIdEAP5H_eVAw,0,你是我的眼,10
2018-01-26,oVdz50zd3zSq3JzGLEAJDUqtVnaY,0,冰雨,1
2018-01-26,oVdz509SzHpBil8z-axuQzT7pECc,0,红豆,3
2018-01-26,oVdz509NSeSwaNZ9d0uO-gq-Ak5A,0,不潮不用花钱,1
2018-01-26,oVdz50-yLFrhHVFq2m_QYblS6-5M,0,咖啡,1
2018-01-26,oVdz503XX-TSoO9uC-mYVmOeZvX0,0,爱情转移,3
2018-01-26,0,18093843,没那么简单,4
2018-01-26,0,16582924,Kiss Goodbye,1
2018-01-26,oVdz50whXljIGKdPt2R_zne8dQjE,0,淘汰,1
2018-01-26,0,18081995,梁山伯与茱丽叶,14
2018-01-26,oVdz503-iEcQS3AZwpl3H4_uYW_k,0,长安忆,4
2018-01-26,oVdz506Bk5Onp3CDhfRImD41T69w,0,喜欢你,2
2018-01-26,oVdz503XX-TSoO9uC-mYVmOeZvX0,0,假如,1
2018-01-26,oVdz504DO_EQ8I4cB1SDqpEGgs4s,0,情网,7
2018-01-26,oVdz504nUdyeziwgl3IL6GbLfEAc,0,红尘情歌,1
2018-01-26,oVdz50-yLFrhHVFq2m_QYblS6-5M,0,宠爱,1
2018-01-26,oVdz503kjgsQ4ORLClVqbVEcA83U,0,我的一个道姑朋友,1
2018-01-26,0,18093843,倒带,4
2018-01-26,0,18081995,广岛之恋,1
2018-01-26,0,18102389,南下,1
2018-01-26,oVdz503wCYJKaxIABYxCMq6cU410,0,爱很简单,5
2018-01-26,oVdz509NSeSwaNZ9d0uO-gq-Ak5A,0,Dream It Possible,2
2018-01-26,oVdz505QBon249TrIdEAP5H_eVAw,0,过火,16
2018-01-26,0,18093843,爱之初体验,2
2018-01-26,oVdz503XX-TSoO9uC-mYVmOeZvX0,0,意外,1
2018-01-26,oVdz506Bk5Onp3CDhfRImD41T69w,0,后会无期,4
2018-01-26,oVdz50wANQHKeK9mhByS4CLH15Cg,0,我很快乐,1
2018-01-26,oVdz504nUdyeziwgl3IL6GbLfEAc,0,红尘情歌,3
2018-01-26,0,18093843,我可以抱你吗,1
2018-01-26,oVdz504nUdyeziwgl3IL6GbLfEAc,0,算你狠,1
2018-01-26,0,18081995,红色高跟鞋,3
2018-01-26,oVdz50wCyOZqzW9bKc725tnKeOLg,0,没那么简单,6
2018-01-26,oVdz50zd3zSq3JzGLEAJDUqtVnaY,0,约定,1
2018-01-26,oVdz508asnoBjOY_gsbqRzmUx-8k,0,青春修炼手册,14
2018-01-26,oVdz503-iEcQS3AZwpl3H4_uYW_k,0,虹之间,4
2018-01-26,oVdz50wANQHKeK9mhByS4CLH15Cg,0,有点甜,4
2018-01-26,oVdz50__CxslQE5dXBVAIGFlJz-g,0,卖报歌,1
2018-01-26,oVdz505QBon249TrIdEAP5H_eVAw,0,你是我的眼,11
2018-01-26,oVdz50__CxslQE5dXBVAIGFlJz-g,0,卖报歌,1
2018-01-26,0,18088633,许多年以后,4
2018-01-26,oVdz505QBon249TrIdEAP5H_eVAw,0,离歌,6
2018-01-26,oVdz509NSeSwaNZ9d0uO-gq-Ak5A,0,动情,5
2018-01-26,oVdz504nUdyeziwgl3IL6GbLfEAc,0,再见,6
2018-01-26,oVdz50-yLFrhHVFq2m_QYblS6-5M,0,第一次,1
2018-01-26,oVdz50x8gs1lTcSJffVYYyg7YhCA,0,差三岁,1
2018-01-26,oVdz505QBon249TrIdEAP5H_eVAw,0,类似爱情,1
2018-01-26,oVdz50__CxslQE5dXBVAIGFlJz-g,0,小星星,1
2018-01-26,oVdz505QBon249TrIdEAP5H_eVAw,0,没那么简单,1
2018-01-26,oVdz506Bk5Onp3CDhfRImD41T69w,0,80000!,2
